Occupant Number,Occupancy 1,Occupancy 2,Survey Time,INDOOR Ambient Temp.,INDOOR Relative Humidity,INDOOR Air Velocity,OUTDOOR Ambient Temp.,OUTDOOR Relative Humidity,OUTDOOR Air Velocity,Metabolic Rate (last 15 mins.),Metabolic Rate (last 1 hour),Clothing Level (+ Chair),Min. Accept. Sensation (right now),Max. Accept. Sensation (right now),Gender,Age,Office Type,Floor Number,Location on Floor Plan,Min. Accept. Sensation (summer),Min. Accept. Sensation (winter),Med. Accept. Sensation (summer),Med. Accept. Sensation (winter),Max. Accept. Sensation (summer),Max. Accept. Sensation (winter),Discomfort Location: HEAD,Discomfort Location: CHEST,Discomfort Location: BACK,Discomfort Location: PELVIS,Discomfort Location: ARMS ,Discomfort Location: HANDS,Discomfort Location: LEGS,Discomfort Location: FEET,Discomfort Location: ALL OVER,Thermal Sensation Movement (recently),"Relative ""Busyness"" (recently)",Relative Productivity (recently),General Satisfaction w/ Amount of Space,General Satisfaction w/ Privacy,General Thermal Comfort,General Satisfaction w/ Perceived Control,Fan/Heater Class,State of Fan/Heater,Current Thermostat COOLING Setpoint,Base Thermostat COOLING Setpoint,Current Thermostat HEATING Setpoint,Base Thermostat HEATING Setpoint,Clothing Change (recently),Clothing Change UP (recently),Clothing Change DOWN (recently),Net Clothing Change (recently),Drinking Beverage?,Action on WINDOW (recently),Action on DOOR (recently),Action on BLINDS (recently),Action on LOCAL FAN (recently),Action on LOCAL HEATER (recently),Action on THERMOSTAT (recently),CLOTHING availability,DRINKS availability,LOCAL HEATER availability,LOCAL FAN availability,THERMOSTAT availability,WINDOW availability,DOOR availability,BLINDS availability,CLOTHING effectiveness,DRINKS effectiveness,LOCAL HEATER effectiveness,LOCAL FAN effectiveness,THERMOSTAT effectiveness,WINDOW effectiveness,DOOR effectiveness,BLINDS effectiveness,Reported Discomfort to Management,Chooses set point that maximizes PRODUCTIVITY,Chooses set point that maximized COMFORT/PLEASURE,Wishes set point to stay at setting they choose,Chooses set point that is most agreeable to OTHERS,Chooses set point that is most ENERGY EFFICIENT,Chooses set point most in line with MGMT policies,Choooses set point most TYPICAL of office setting,comfort
13,1,1,2,23.37,22.36,0.03,18,77,9.83,1.1,1.05,0.76,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,3,3,5,1,4,2,2,0,23.51,24.44,25.18,22.78,0,0,0,0,3,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,3,23.97,22.36,0.03,19,68,8.94,1.1,1.08,0.68,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,3,5,1,4,2,2,0,23.51,24.44,25.18,22.78,2,1,1,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,1,21.98,22.36,0.03,7,49,9.83,1.53,1.83,0.89,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,23.51,24.44,25.18,22.78,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,22.78,22.36,0.03,7,33,10.28,1.3,1.05,0.89,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,3,3,5,1,4,2,2,0,23.51,24.44,25.18,22.78,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,3,23.07,22.36,0.03,6,28,10.28,1.1,1.2,0.94,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,3,5,1,4,2,2,0,23.51,24.44,25.18,22.78,2,1,1,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,1,21.18,22.36,0.03,-2,69,10.28,1.67,1.83,1.09,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,23.51,24.44,25.18,22.78,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,21.58,22.36,0.03,-1,29,8.05,1.1,1.2,1.09,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,1,2,3,5,1,4,2,2,0,23.51,24.44,25.18,22.78,0,0,0,0,3,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,3,21.63,22.36,0.03,-1,31,7.6,1.5,1.5,1.09,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,4,4,5,1,4,2,2,0,23.51,24.44,25.18,22.78,2,1,1,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,1,20.28,22.36,0.03,-3,46,5.81,1.9,1.65,1.09,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,23.51,24.44,25.18,22.78,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,21.08,22.36,0.03,-2,39,7.15,1.23,1.28,1.09,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,4,4,5,1,4,2,2,0,23.51,24.44,25.18,22.78,2,1,1,0,3,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,3,21.48,22.36,0.03,0,37,5.81,1.2,1,1.09,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,2,3,5,1,4,2,2,0,23.51,24.44,25.18,22.78,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,1,20.78,22.36,0.03,0,40,2.24,1,1.77,1.08,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,23.51,,25.18,,1,0,1,-0.44,3,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,2,21.38,22.36,0.03,2,38,3.13,1.33,1.15,1.08,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,3,2,5,1,4,2,2,0,23.51,,25.18,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,3,21.53,22.36,0.03,3,41,3.13,1,1.2,1.08,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,2,5,1,4,2,2,0,23.51,,25.18,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,1,21.08,22.36,0.03,3,93,7.6,1.57,1.65,0.99,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,23.51,,25.18,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,21.48,22.36,0.03,3,93,9.83,1.1,1.18,0.99,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,2,2,5,1,4,2,2,0,23.51,,25.18,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,3,21.78,22.36,0.03,3,87,5.81,1.23,1.05,0.99,0,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,3,5,1,4,2,2,0,23.51,,25.18,,2,1,1,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,0,,,,,,,,1
13,1,1,1,25.06,38.18,0.03,22,46,5.36,1.37,1.87,0.61,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,-1,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.32,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,25.36,36.49,0.03,27.17,31,6.71,1.67,1.07,0.69,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,2,5,1,4,2,2,0,22.07,,23.73,,1,1,0,0.08,4,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,25.16,34.32,0.03,29,23,6.71,1.2,1.23,0.69,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,2,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,1,24.91,38.24,0.03,24,44,3.13,1.23,1.93,0.62,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,25.46,40.08,0.03,30,33,7.15,1.1,1.17,0.62,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,-1,3,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,25.31,41.62,0.03,31,31,6.26,1.3,1.48,0.62,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,3,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,1,24.96,48.64,0.03,21,69,0.89,1.5,1.9,0.56,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.32,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,23.97,50.84,0.03,21,73,5.81,1.2,1.05,1.04,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,-1,3,3,5,1,4,2,2,0,22.07,,23.73,,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,23.17,47.49,0.03,16,72,5.81,1.7,1.2,1.04,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,4,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,0,0,1,21.98,39.42,0.03,8,93,3.58,1.53,1.87,0.98,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,21.98,38.74,0.03,8,93,5.81,1.03,1.38,0.98,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,3,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,1,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,0,3,22.28,38.66,0.03,9,93,7.15,1.1,1.18,0.98,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,4,3,5,1,4,2,2,0,22.07,,23.73,,2,1,1,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,1,22.38,27.65,0.03,9.44,66,4.47,1.27,1.65,0.73,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,1,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,22.78,27.58,0.03,12,67,2.68,1.1,1.05,0.73,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,4,4,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,23.37,29.36,0.03,13.61,59,4.02,1,1.05,0.74,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,1,4,3,5,1,4,2,2,0,22.07,,23.73,,1,1,0,0.18,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,1,22.88,34.27,0.03,16,63,1.34,1.57,1.87,0.68,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,23.97,36.64,0.03,21,53,7.15,1.1,1.1,0.68,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,4,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,3,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,24.46,40.58,0.03,23,50,7.15,1.33,1.05,0.68,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,4,4,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,0,0,1,23.07,47.13,0.03,16,77,6.26,1.5,1.83,0.67,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,0,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,23.32,42.05,0.03,17,55,2.24,1.17,1.07,0.67,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,5,4,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,23.77,39.82,0.03,21,43,2.24,1,1.37,0.75,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,4,4,5,1,4,2,2,0,22.07,,23.73,,2,1,1,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,0,0,1,22.38,39.94,0.03,13,82,3.58,1.57,1.83,0.94,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,23.12,43.06,0.03,16,77,4.47,1.43,1.1,0.94,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,5,4,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,23.57,44.83,0.03,18,73,3.58,1.7,1.18,0.94,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,5,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,1,23.07,45.89,0.03,19,83,8.05,1.9,1.9,0.75,-1,1,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,9,1,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.32,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,0
13,1,1,2,23.77,54.19,0.03,26,54,8.05,1.83,1.5,0.75,-1,1,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,3,5,1,4,2,2,0,22.07,,23.73,,2,1,1,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,23.77,55.9,0.03,25,57,9.39,1.27,1.03,0.75,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,-1,4,4,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,2,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,0,0,1,22.73,27.84,0.03,10,54,6.26,1.75,1.78,1.06,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,,,5,1,4,2,2,0,22.07,,23.73,,1,0,1,-0.44,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,2,23.17,27.36,0.03,11,50,7.6,1.5,1.5,1.06,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,2,2,5,1,4,2,2,0,22.07,,23.73,,2,1,1,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
13,1,1,3,23.37,27.63,0.03,11,50,7.6,1.1,1.08,1.06,-1,2,2,51,3,4,1,1,0,6,5,1,0,,,,,,,,,,2,3,3,5,1,4,2,2,0,22.07,,23.73,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,2,2,3,3,3,4,0,0,0,0,4,,,,,,,,,1
14,1,1,1,24.54,55.63,0.03,27,62,2.68,1.1,1.98,0.74,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,0,0,2,24.92,55.63,0.03,30,49,2.68,1.1,1.27,0.86,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,1,24.21,55.63,0.03,24,78,3.58,1.1,1.98,0.91,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,0,0,2,24.54,55.63,0.03,28,51,4.02,1.1,1.27,0.91,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,2,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,1,1,3,24.41,55.63,0.03,29,51,2.24,1.1,1.27,0.91,-1,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,3,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,1,24.28,55.63,0.03,24,89,2.24,1.1,1.98,0.81,-2,-1,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,0,0,2,24.21,55.63,0.03,26,74,3.58,1.1,1.35,0.91,-2,-2,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,0,0,3,24.28,55.63,0.03,27,62,2.68,1.1,1.27,0.56,-1,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,2,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,99,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,1,1,1,24.41,55.63,0.03,27,70,3.13,1.1,1.98,0.81,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.38,21.11,22.16,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,0,2,24.79,55.63,0.03,31,52,3.13,1.1,1.27,0.81,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,2,4,2,1,2,2,0,19.44,21.11,22.22,18.33,1,1,0,0.32,2,0,0,2,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,1,1,3,24.73,55.63,0.03,33,41,5.81,1.1,1.27,0.81,-1,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,1,1,1,24.92,55.63,0.03,28,74,2.68,1.1,1.98,0.96,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,0,0,2,25.57,55.63,0.03,32,56,1.34,1.1,1.27,0.96,-2,-1,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,3,25.57,55.63,0.03,33,52,3.58,1.1,1.45,0.88,-2,-1,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,2,4,2,1,2,2,0,19.44,21.11,22.22,18.33,1,1,0,0.08,3,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,1,1,1,25.51,55.63,0.03,28,66,4.47,1.1,1.98,0.86,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,0,2,25.83,55.63,0.03,30,46,4.02,1.1,1.25,0.86,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,3,25.44,55.63,0.03,31,38,3.13,1.1,1.45,0.86,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,1,24.41,55.63,0.03,26,51,3.13,1.1,1.98,0.86,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,4,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,0,2,24.6,55.63,0.03,28,48,1.34,1.1,1.27,0.86,-1,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,2,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,0
14,1,1,3,24.54,55.63,0.03,29,51,2.24,1.1,1.27,0.86,-1,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,1,1,0,0.32,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,1,24.79,55.63,0.03,27,79,2.68,1.1,1.98,0.91,-2,-1,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,1,25.18,55.63,0.03,30,55,2.24,1.1,1.27,0.91,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,99,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,0,2,25.25,55.63,0.03,31,43,2.68,1.1,1.27,0.91,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,3,24.79,55.63,0.03,30,46,2.68,1.1,1.27,0.91,-2,-1,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,99,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,1,24.99,55.63,0.03,28,70,1.34,1.1,1.98,0.81,-2,-1,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,,4,2,1,2,2,0,19.44,21.11,22.22,18.33,99,99,99,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
14,1,1,2,25.57,55.63,0.03,32,49,3.13,1.1,1.45,0.81,-2,0,2,30,3,4,1,-2,-1,4.5,5.5,1,2,,,,,,,,,,,,3,4,2,1,2,2,0,19.44,21.11,22.22,18.33,0,0,0,0,2,0,0,0,0,0,0,4,4,4,0,1,1,1,2,4,4,4,0,0,0,0,2,,2,2,2,2,3,3,2,1
